2,一辆756路公交车从高新二路发车，行驶至光谷一路时，车上一名女乘客突然从包里抽出一把菜刀，猛砍对面的空置座椅，幸亏公交司机及时发现，靠边停车后，劝服该乘客，并收缴菜刀。
1,在中越边境云南段扫雷作业过程中，扫雷战士杜富国处理一枚遗留高爆手榴弹时，突遇爆炸，虽然身穿排雷防护服，仍全身多处受伤，危及生命。
2,印度妇女恒河沐浴时被2人轮奸
1,参与侦办的民警在几个月的时间里几乎都没有回家吃过饭，不断反复研究已知线索，每个人的神经都是紧绷的，甚至连一句玩笑话都不开，生怕在他们还在侦破的时候，还会再次发生命案。
1,李菲述说着对家人的抵触、对生活的不满，刘芳都认真地倾听着。
2,与一名休班女同事在自己的公寓内玩俄罗斯轮盘时，意外开枪击毙女同事。
2,随后李印自己将头撞在警车后门上，并欧打正在取证的执法人员刘禹州
2,还没来得及回答，小黑躲进了屋里，小伙二话没说冲进屋内，拿着棍棒追打小黑，把狗逼到了角落里。
2,佛罗里达州一名男子涉嫌谋杀妻子及4个孩子，把尸体存放在家里及货车中数星期后，又运送至240公里外的佐治亚州。
1,他击波逐浪身手不凡，屡次在他人危难之时。总是挺身而出跃入水中以身相救，每次不顾个人安危见义勇为，他是侠之大者。
2,由于刘姓女子反复要求其离婚并与自己结婚，导致徐姓科长的反感。
2,玉持刀将二车同侧共4条轮胎割破。
2,王自然不肯放过这棵摇钱树，三天两头伸手向她要钱，不给就威胁
1,一名8岁女孩与姐姐逛商场时走散，民警把她带回派出所，因车子太高小女孩下不来，民警便“公主抱”把她从车上抱进屋里。民警们在联系小女孩姐姐时，女孩突然伸手给民警喂了一颗爆米花。
1,公安民警在新化县科头乡三板桥村将陈建湘抓获。
2,大白天入室盗窃，从消防通道跳跃到住户家作案，俨然小偷中的人猿泰山。
1,有时乡亲们看病没钱，他就给赊着；
2,老周带着他一岁大的孙子骑电瓶车刚进入小区，突然遭到了陌生男子的袭击，
2,占3座骂乘务员滚蛋
1,微信朋友圈被“腾讯公益创意项目小朋友画廊活动”刷屏，微信用户只需要通过腾讯公益平台公众号支付一元钱捐赠一块钱就可以买一幅自闭症、智力障碍人群的画作
2,相伴近30年妻子要离家和别人处，男子将其掐死肢解
1,没等黄女士回答，小伙立马将她背出地铁口，并搀扶她在地铁口商家的板凳上休息。
2,犯罪嫌疑人陈文辉租住房屋，购买手机、手机卡、无线网卡等工具，从犯罪嫌疑人杜天禹手中购买五万余条山东省2016年高考考生信息，雇佣郑贤聪、黄进春冒充教育局工作人员以发放助学金名义对高考录取学生实施电话诈骗。
2,其后，医院未给陈家一个明确的意见，反反复复长达八个多月，如果医院的原则是不鉴定、不调解，那么就不应将被告人一方提出的赔偿数额向领导汇报，让其带有赔偿预期
2,而云某则利用四川省发达的物流网络分发货物，并借助物流公司人员代收货款，实现线下交易。
1,一名男子不慎掉入引渭渠中，被一对路过的情侣营救上岸并现场急救，最终使得落水男子脱离生命危险。
2,江西的大老虎也曾沾染上毒品。
2,外卖小哥猥亵未成年少女，少女告知父亲后，最后孩子父亲持刀行凶。
2,趁着李家人不注意，张维平把孩子抱走了，再也没回来。
2,该7家早餐店的包子、馒头铝含量仍然超标。
2,尚扔下自行车，径直奔向老人，狠狠的飞起一脚将老人踹倒在地，并连续用脚蹬踏、用拐杖抽打倒地老人身体
1,为了能完成任务，聂军凯一次又一次苦口婆心找负责人协商。最终该负责人被他的诚意所感动，故障终于排除了，拿到征地协议时，他说不出的开心，仿佛中了彩票一般，迅速安排人员进场施工，最短时间完成了开通。
2,他那天晚上把我妈强奸了。
2,男子继续用脚蹬踏倒地老人。
1,王东16年如一日赡养非亲非故孤寡老人陈凤兰。
2,"李向周索要手机,周不还。"
2,贾敬龙逃离现场开车拐上了一条往南去的并不宽敞的小路
2,公公不愿午睡上厕，恶媳虐打喷杀虫剂致死
1,刘启荣在东升金海岸大门边的街道上散步，突然走上来一对老夫妇握着他的手，动情地说：刘书记，感谢你，是你带人来把我们小区的粪水治理好了，现在小区绿化也好了，粪水也不外冒了，我们大家都记得你。
2,大伯叫许师傅把车子开走，说姑娘不坐公交车。
1,在受伤的情况下，他成功协助警方将犯罪嫌疑人抓获，他就是重庆出租车驾驶员杨天才。
2,谎称创业创新在近年破获的非法集资犯罪案件中，很多都是打着响应国家政策、支持新农村建设、扶贫互助等旗号，或“大众创业、万众创新”等政策的幌子，吸引投资人的骗术，让人防不胜防。
2,拿着相机拍摄的女雇主在视频中说，“哦，疯了，你回来吧。”
2,在珠海市南水镇附近发现有人在宰杀海豚。
2,贵州遵义的新郎小艾婚礼上为躲避朋友婚闹，跑上高速被车辆撞伤，住院治疗半个月。
2,"一名男子在上海中山东一路将摩拜单车占为己有,且已将单车破坏。"
1,为不断提升自身素养，提高企业管理水平，杨乃堂将传统诚德理念融入企业文化中，培育弘扬淄特感恩文化：对外感恩客户，诚信为本，持续不断地提供最优秀的产品，最快捷的服务，最全面的技术支持；对内感恩各部门、各成员彼此的协作、支持和付出。
1,廖海飙依托永安警长警民志愿团，坚持不懈地开展公益帮扶和助学活动，如今，志愿团已壮大至400多人，累计开展便民、利民服务活动1000多场，服务群众100余万人次，
1,市教育局与政法委联合召开校长座谈会，分别阐述了本单位校园周边存在的问题，并提出了建议和意见。并对校园及周边存在的安全隐患进行了分析归纳，增强了校园周边治理工作的针对性和实效性。
2,当时滕广江在驾驶出租车过程中，两次超越吴驾驶的摩托车，吴认为其故意影响自己驾驶，便进行追赶，双方停下后，吴先下车责问滕广江，并用拳击打在滕的肩部，后滕下车与吴发生口角
2,嫌疑人在施暴后将被害女子独自捆绑拘禁两天，被害女子因体力透支衰竭而死
1,因为一次偶然的经历，加上对母亲的思念，郭汉华有了免费拉送老母亲的念头。
2,河南秣陵镇党委书记辱骂殴打村民
2,入室盗窃的不是别人，正是她的亲哥哥王
2,这次事发前，女童就因哭闹陆续被打，今年1月起，哭闹情况严重，被打的次数变多，不乖哭闹就打照他们讲法是各自打，有时候一起打。
1,，为了保护邮件，这名康巴汉子拼了
2,被告人张扣扣头戴黑色长檐帽子、面戴深色口罩、脖缠粉色T恤，突然窜入人群，手持事先准备的单刃尖刀，首先对毫无防备的王正军进行割喉、捅刺致其倒地；在众人惊慌逃散时追上王校军捅刺其胸部，并将其追至路边水沟中反复戳刺其要害部位，将其杀死后又迅速返回对王正军进行第二次捅刺；接着窜入王自新家院中，对王自新反复捅刺致其当场死亡。后返回自家，取出事先准备好的菜刀及自制汽油燃烧瓶，到被害人王校军的小轿车停放处，对该车进行砍击、燃烧，并对前来阻止的村民持枪威胁。
1,刘健军坚持为老人义务理发22年。
1,有一个标志牌被冲走了，赵希桐就拄着铁锨，站在井口旁，化作人形警示牌积水退去后，他鞋底塞满泥沙，小腿上也满是擦伤。
2,他继续破口大骂，威胁道我会杀死你们，我知道你们是中国人
1,南宁市妇联联系了邓丽红，表示将帮助她维护儿童合法权益。
2,骗子利用微信等社交软件，伪装成高帅富白富美或老乡等，加事主为好友，骗取事主感情和信任后，便以资金紧张、家人有难等理由，骗取事主钱财。
2,犯罪分子近似疯狂，在得手后逃跑的路上，魔爪再次伸向一个骑电动自行车的妇女
1,无论是手机中毒，电脑坏了，还是移动套餐资讯，齐大爷一个电话，乔嵘总是在下班后的第一时间赶去帮忙。
1,如果不是一个偶然的机会，也许没人知道她是中华骨髓库云南分库的志愿者，更不会有人知道年纪轻轻的她曾两次捐献造血干细胞，挽救了一名白血病患者的生命。
1,路边偶遇因低血糖昏迷的老奶奶，十多位路过好心人迅速围上前去，有人送来棒棒糖，有人买来橙汁，有人搬来凳子，还有人搀扶老奶奶
2,张某某上去就给赵刚的脖子掐住了，说他不能当村民代表。
1,偏远山村没有理发店，村民理发要走半天去镇上，孤寡老人和残疾人尤其不方便。季长山自费购买了理发工具，拜师学艺，学成后，在走村串户做爱路护路安全宣传时，义务给村民理发。
2,多达200名巴基斯坦律师前往拉合尔一处医院进行暴力抗议，他们不仅损坏了医院的内部设备、砸碎了门窗，还放火点燃了医院外的警车。
1,在晋家村的两年时间里，芦绪华始终心系群众，为百姓干实事、解难题。到任后一个多月，他就召开十几次党员和群众代表座谈会，建立了村情民意档案。全村210户，他家家户户都去过不止一趟。
2,探员以短信形式联系到吴鹏升。其解释称，网传色情视频截图是刘老师将他拍摄的内容插入了色情影片中。他拍摄视频的出发点是为了让孩子懂得保护自己。
2,该男子用同样的危险动作，又逼停了一辆小轿车。
1,7年里，无论严寒还是酷暑，他都坚持6点起床，陪着可爱的孩子们大声诵读英语单词，为的是把更多更新的知识传授给藏区的孩子。
1,市委对11名基层党建工作实绩突出、群众公认的乡镇党委书记，经专项考核考察等程序，提拔到县处级领导干部岗位。
2,蒋劲夫乌拉圭前女友Julieta在社交平台上发文称其多次受蒋家暴，他是个控制狂、暴力狂，和他在一起的每天都像在监狱。
1,为推进车让人专项整治行动，形成机动车文明礼让之风，除了交管部门的严查措施外，成都交警同时呼吁全民监督机动车不礼让行人的违法行为。
2,民警对吕某进行了三次警告，吕某仍然不配合检查。
2,两名男子多次伪装出入银行机房，形迹可疑，
2,那疯子老婆被和他外孙被切断了头，两个都只有一点皮沾在上面。
1,黄督君说，因为阿强的体型比较大，虽然自己的手一直抓着阿强，但很担心手滑拉不住阿强，情急之下，便打开手铐，一端铐在阿强的手上，一端铐在自己手上。
2,男子买了条大鱼晒朋友圈，结果被刑拘了
2,一辆摩托车和一辆轿车在滨水大道上疑似飙车，一名男子说是一辆R1与一辆高尔夫。两车速度非常快，还发出巨大的轰鸣声
1,任永利带领火炬办爱心传递群成员开展爱心送考活动，这已经是他第七次参与爱心送考了。
1,北京便衣民警在943路公交车永定门长途客运站抓获了2015年新年第一贼。
1,多年的工作中，他总是积极请战参加大案要案侦办工作
2,狗子拆家被主人绑在了墙上
2,太古里内也有拍者聚集，看见可拍摄的女孩，他们便蹲在她们正面或侧面拍照，或者快速跑到她们会经过的路线拍摄。记者发现，一众人路过时，拍摄者会选择拍其中穿着相对少的，穿着热裤、露脐装、吊带衫和短裙的女孩都更易被拍。
1,针对这种情况，李国平带领纪检监察一班人，制定完善了《巡查工作制度》、《关于贯彻执行三重一大决策制度的实施办法》、《关于领导干部任职廉政谈话警示谈话的规定》、《基本建设及维修工程纪检监察工作条例》、《谈心提醒制度》等一系列条例规定，规范了50多个工作流程。
2,女乘客刘因为坐过站和司机发生争执互殴
2,绝大多数情况下犯罪团伙会根据被害人汇款的多少寄送3-5根不等的普通虫草，价格远超市场行情
2,自己的真实身份证也被两人扣着不交还，还给她们办了假身份证。
2,一名男子当众教训宠物狗，竟用棍棒将小狗活活打死，并声称我养的狗打死又怎样
2,一位老太太声称超市里出售的某款名牌蛋白粉“国家不允许卖”，要求赔偿并赖着不走。
2,当事人用货车在集镇上销售无中文标识的冷冻肉制品，
1,她筹集1.2万元启动资金开农家乐，凭借勤劳和手艺赢得顾客赞许。如今脱贫的她准备再带动1~2户愿意开农家乐的村民一块奔小康
2,王雷携带甩棍、刀具深夜翻墙进入小菲家中，打伤了一家三口
2,同时雇佣多个催收公司，以电话骚扰、短信轰炸、P图等多种软暴力方式进行催讨收账
2,女子残忍杀害11岁女儿
2,犯罪嫌疑人因赌博欠下巨款，便与妻子在中关村夜撬手机店，盗窃200部手机及4台电脑。
1,宋和平他热心公益事业，20年来，组织捐款捐物价值总和超过1000万元。
1,他们回北京治病期间，仍心系山区的孩子，为他们捐来了20台电脑。还将阿里巴巴天天正能量公益基金奖给夫妻俩的10万元奖金转赠给了学校。
1,忽然听到一名男子一边跑一边焦急地呼叫求助：不好了，我妻子掉到水里不见了！黄达珠闻讯，立马撂下手头的事情，冲出去救人。黄达珠拼命游到溺水者附近，将她拖回岸上，当时溺水者已失去了意识，黄达珠又赶紧对溺水者实施挤压吐水，待她有了生命迹象后，才默默离开现场。
2,王山有重大作案嫌疑，现已潜逃。
2,镇江事件的总指挥之一的白俊国，在明知自己诉求不合理情况下，仍希望政府突破政策许可包办一切，一旦没有如愿，便企图把事情闹大甚至用暴力犯罪的方式要挟政府达成诉求。
1,有时候身体病得厉害，舍不得买药，他就自己悄悄休息几天，稍微好点再接着干；井越挖越深，土越积越多，舍不得雇推土机，他就用小推车一车车往上推。他的行动打动了乡亲们，有的乡亲给他赠送工具，有的为他捐钱，支持他继续干下去。
2,苏所在的团伙就出售了此前非法猎杀的4头野猪、1头黑熊，违法所得共计6800元。
1,婆婆身患高血压、冠心病、胆结石多种老年病多年。包玉华一个人照顾两个病人，病人的吃喝拉撒都是她一人承担，但是她从不抱怨
2,海南一女子因赌球输掉十余万元自杀身亡，留下一名3岁幼子。
1,在民警的劝说与安慰下，吴情绪逐渐稳定，并由家属带回宁德
1,我们为捣毁一家藏身于向阳大墩村大庙桥附近的燃气“黑点。
2,叶某将孩子送人并从中收取49900元的补偿费，
2,诈骗阿桔的嫌疑男子为荔湾区酒店的工作人员张。
2,在交警的询问过程中，徐某手上依旧没能放下手机，还跟交警“商量”：开罚单开个单子就好了，分数能不能别扣。
1,妻子的公公1990年患了食道癌，只能吃一些流食，任全来对老爷子更是细心照顾。
2,广告用错字虚假宣传。
1,连续加班的青岛市公安局市北分局民警傅杰同志在执行工作任务中不幸牺牲，年仅51岁。
1,官兵们会计划前往黄埔区老年公寓照料孤寡老人，去帮助精神病患者恢复治疗，也会到陪伴社区智障儿童，以及为社区各孤寡老人家中送温暖。
1,特战队员们听到命令后，迅速卧倒并开枪还击，当场击毙恐怖分子6人、击伤3人，缴获长矛一根、长刀9把、匕首11把、电警棍1根，整个战斗用时30秒，耗弹33发，经过46个小时的连续战斗，8•27捕歼战斗圆满完成。
2,广西国企巨贪侵吞7千万国资
2,陈义明早上拿着刀威胁一个女学员，坚持要离开。他们决定，在送走陈义明之前要教训一下他，不让他出去乱说话。他们总共四个人围着陈义明动手殴打，大概一两分钟左右，陈义明没了呼吸。
2,被告人邹作为具有从业资格的职业教师，亦是本案未成年被害人的任课及家教老师，严重违背教师职业道德，多次强奸、强制猥亵未成年女性学生，
1,张大志被组织上选派到辖区商铺密集的清明街派出所任所长，到2016年，辖区110刑事警情、治安警情较2011年分别下降41.76%和38.97%，群众安全感满意度从2011年的88.23%上升到2016年的98.67%，被公安部评为全国十个公安派出所长教官培训基地之一，今年5月19日被授予全国公安系统优秀基层单位荣誉称号
2,云南一在建高速公路隧道内挖出煤炭遭村民哄抢
1,作为金山村“民警副书记”的丁满先，在了解到刘云焕的难处后，决定帮助其解决户籍问题。
1,他克服重重困难一边刻苦学习，一边照顾患有间歇性精神分裂症的母亲。
1,美国德州枪击案现场，77岁老人扑向妻子为其挡枪
2,房子过户后 62岁女子被儿子“关”进精神病院20个月
1,销售厅多次联合辖区结对单位开展慰问空巢老人活动
